id,borough,bedrooms,bathrooms,summary,displayAddress,latitude,longitude,updateDate,price_amount,displaySize_sqft,property_sub_type
173622995,Richmond upon Thames,4,2.0,A beautifully presented; four bedroom period property located in the heart of St Margarets village. With ample period features throughout and having been modernised; this property is not to be missed out on.,Amyand Park Road; St Margarets,51.453193,-0.322645,2026-03-24T12:55:05Z,1300000,,House
173622842,Richmond upon Thames,6,6.0,"""A combination of intricately planned space and unapologetically tasteful luxury; spanning in excess of 3300 square feet just minutes from Bushy Park. Dare we pose the question; is this Hampton's best opportunity? . . ."" James (Devenports Co-Owner) This home is a true ...",Uxbridge Road; Hampton; TW12,51.424407,-0.362648,2026-03-25T19:18:38Z,1470000,,Semi-Detached
172976399,Richmond upon Thames,4,2.0,A fine four bedroom; two bathroom family house; ideally located close to Mortlake station and the comprehensive range of shops; cafes and restaurants of East Sheen; with the added benefit of a detached garden studio room and rear access.,Kingsway; London; SW14,51.467946,-0.273503,2026-03-25T21:28:11Z,1160000,,Terraced
173622383,Richmond upon Thames,1,1.0,"""Freehold properties with a outside space and allocated parking don't come around often in this price range. Make sure you book into view before its gone "" - Chris - Branch Manager Devenports Situated in a fantastic location just moments from Twickenham Green; this prop...",Norwood Close; Twickenham; TW2,51.441496,-0.350398,2026-03-26T19:16:13Z,400000,,Semi-Detached
172976534,Richmond upon Thames,2,1.0,This fantastic two double bedroom Victorian house has been refurbished throughout by the current owners. With a double reception room; ample period features and a pretty courtyard garden this property is not to be missed.,Staines Road; Twickenham,51.444097,-0.34607,2026-03-24T13:15:40Z,569950,,Terraced
170645465,Richmond upon Thames,3,1.0,A first floor flat in this highly regarded Richmond Hill development.,Richmond Hill Court; Richmond; TW10,51.455486,-0.300248,2026-03-25T14:20:59Z,850000,872.0,Apartment
173622092,Richmond upon Thames,2,1.0,RARE TO THE MARKET; A TWO-BEDROOMED DETACHED BUNGALOW; WITH NO ONWARD CHAIN; AND GARAGE; LOCATED ON THE BORDERS OF FELTHAM/TWICKENHAM.,Broadlands; Hanworth; Middlesex; TW13,51.43629,-0.375359,2026-03-24T12:54:42Z,549950,560.0,Detached Bungalow
173621582,Richmond upon Thames,4,2.0,An immaculately presented four-bedroom property set within the highly sought-after Golf Side cul-de-sac on the edge of Strawberry Hill golf club in Twickenham. The property has been upgraded throughout by the current owners. The accommodation offers bright; spacious and versatile acco...,Golf Side; Twickenham; TW2,51.43667,-0.34746,2026-03-27T19:16:25Z,825000,,Terraced
167673206,Richmond upon Thames,3,2.0,A fantastic opportunity to adapt and remodel this stunning first floor apartment on Castelnau; covering the entire first floor and being sold with a share of the freehold. A hallway leads into a huge sitting room with front facing window and concertina doors leading to an equally large dining roo...,Castelnau; Barnes; SW13,51.484257,-0.234116,2026-03-29T03:34:03Z,675000,,Apartment
172400882,Richmond upon Thames,4,3.0,A bright and spacious four bedroom mid-terrace home; situated within a sought after residential location.,Mill Road; Twickenham; TW2,51.44228,-0.35534,2026-03-24T12:29:34Z,925000,1308.0,Terraced
173621099,Richmond upon Thames,2,1.0,A beautiful period house in the heart of East Sheen.,Milton Road; London; SW14 8JP,51.466022,-0.265787,2026-03-24T12:27:07Z,960000,,Terraced
172098752,Richmond upon Thames,3,1.0,A three-bedroom semi-detached family home with two reception rooms; garage; and a generous driveway; situated in a highly sought-after residential location. Offering excellent potential to extend (STPP); this well-located property is close to strong transport links and highly regarded schools.,Redway Drive; Twickenham; TW2,51.450085,-0.353412,2026-03-24T12:20:35Z,830000,,Semi-Detached
172581845,Richmond upon Thames,3,1.0,Offers over £700;000. Enviably located just off Hampton Hill High Street and offered to the market with no onward chain is this well presented; three bedroom family home with the added bonus of an integrated garage and off-street parking.,School Road; Hampton Hill,51.426049,-0.360138,2026-03-25T17:14:54Z,700000,,Terraced
173048480,Richmond upon Thames,4,2.0,This exceptional four bedroom Victorian home has been thoughtfully renovated throughout; blending elegant period charm with stylish modern finishes and is presented in fantastic condition throughout. Perfect for families seeking generous living space; the property is offered with no onward chain;...,Haliburton Road; St Margarets,51.464022,-0.324069,2026-03-24T12:06:51Z,1050000,,House
173618180,Richmond upon Thames,3,1.0,"""It's always a treat to work with a property which is not only easy on the eye but offers great spec; is ripe for extension and most importantly an amazing location for schools and the High Street. . ."" - Aaron Co-owner Devenports Inside; you’ll find bright; well-...",Shacklegate Lane; Teddington; TW11,51.431985,-0.344762,2026-03-26T03:52:09Z,850000,,Terraced
168030092,Richmond upon Thames,2,1.0,This outstanding ground floor apartment is set within a small and very stylish development; in Richmond-upon-Thames. Built in 2017 and featuring incredibly high ceilings; two bedrooms and wonderful entertaining space; this contemporary apartment features a superb kitchen/breakfast area...,1 Dee Road; Richmond,51.464774,-0.292022,2026-03-25T20:47:19Z,520000,,Apartment
173616464,Richmond upon Thames,2,2.0,Luxurious two bedroom apartment located on the prestigious Thamespoint development.,Thamespoint; Fairways; Teddington; TW11,51.420923,-0.307984,2026-03-26T03:35:18Z,700000,876.0,Apartment
172338812,Richmond upon Thames,3,2.0,This semi-detached home is located in a quiet cul de sac that is perfectly positioned for local schools; Teddington High Street and station. There is no onward chain and you can move in quickly.,Latimer Road; Teddington,51.42866,-0.337365,2026-03-24T11:33:15Z,879950,1195.0,House
173614433,Richmond upon Thames,0,1.0,Chase Buchanan are pleased to present this rarely available studio apartment overlooking Hampton Common. Located on the second floor of Lincoln Court; the property spans approximately 400 sq ft and features a separate kitchen and a full-sized bathroom. Similar apartments within the dev...,Lincoln Court; Hampton,51.425127,-0.369728,2026-03-25T20:41:38Z,180000,395.0,Apartment
170147315,Richmond upon Thames,6,6.0,An exceptional opportunity to acquire a substantial semi-detached Victorian family home; offering over 3;400 sq ft of elegant and versatile living space in the heart of Hampton Hill. Fully refurbished in recent years to an exceptional standard; the property combines luxurious contempor...,Uxbridge Road; Hampton,51.424407,-0.36267,2026-03-25T20:41:32Z,1470000,3495.0,Semi-Detached
172983608,Richmond upon Thames,1,1.0,Marsh & Parsons are delighted bring to the market this spacious one bedroom apartment located moments from the Thames in this prestigious red brick mansion block. The flat comprises an entrance hall; a well-appointed; modern kitchen with integrated appliances; stylish bathroom with a separate sho...,The Terrace; Barnes,51.471506,-0.253155,2026-03-24T10:44:47Z,525000,,Flat
172938032,Richmond upon Thames,1,1.0,Quietly positioned on Tangier Road; just moments from the vibrant amenities of Richmond; this beautifully presented garden studio offers contemporary living in a highly desirable setting. The property boasts stylish; well-designed interiors; a sleek modern kitchen that is open plan to a...,Tangier Road; Richmond; TW10,51.466464,-0.277232,2026-03-24T11:02:53Z,300000,,Flat
172030376,Richmond upon Thames,4,2.0,"""We will get straight to the point. Cardinals Walk is one of Hamptons most premium addresses which are a rare find and are truly one off opportunities. How could a buyer not be excited at the prospect of north of 1700 square feet of period semi in the heart of the village; with bags of poten...",Cardinals Walk; Hampton; TW12,51.419625,-0.360281,2026-03-25T19:16:25Z,1200000,,Semi-Detached
173609615,Richmond upon Thames,2,1.0,60 & OVER ONLY - 80% OWNERSHIP This first floor retirement apartment in this popular residential development is located in a quiet cul-de-sac within a short walk to local shops and transport links. The accommodation offers a good size reception room; two bedrooms; a kitc...,Grimwood Road; Twickenham,51.452772,-0.331251,2026-03-25T20:39:32Z,220000,543.0,Retirement Property
87736320,Richmond upon Thames,3,1.0,A wonderful three bedroom first floor apartment with two private balconies. No chain.,Courtlands; Sheen Road; Richmond; TW10,51.461692,-0.286335,2026-03-27T21:28:11Z,695000,,Apartment
173608445,Richmond upon Thames,1,1.0,This contemporary top/third floor apartment in central Twickenham; close to all the amenities; the station and riverside is available chain-free. Well presented throughout with high-specification fittings and a neutral décor providing well-planned living spaces. The ...,King Street; Twickenham,51.446677,-0.328509,2026-03-24T20:46:20Z,375000,,Apartment
173608343,Richmond upon Thames,2,2.0,Situated in a desirable cul-de-sac; this modern end-of-terrace home is close to some excellent schools and Twickenham Green. Very well presented throughout with a bright and pleasing décor and high specification fixtures and fittings; to the ground floor is a spacious living/di...,Barneby Close; Twickenham,51.446461,-0.345773,2026-03-27T20:38:55Z,750000,831.0,End of Terrace
173608046,Richmond upon Thames,5,2.0,This spacious semi-detached period home in Strawberry Hill is located in a desirable road within easy access to the high street; station; some excellent schools and riverside. The hallway leads into a reception/dining room to the front with a modern fitted kitchen; a lovely living room...,Holmes Road; Twickenham,51.441287,-0.334393,2026-03-27T20:38:45Z,1400000,1922.0,Semi-Detached
173607665,Richmond upon Thames,1,1.0,A beautifully presented one-bedroom ground-floor maisonette; ideally located in the heart of St Margarets. The property is offered in excellent condition and benefits from a share of freehold; a private garden; and bright; well-proportioned living spaces. Situated on a quiet residential street.,Northcote Road; Twickenham; TW1,51.460345,-0.324828,2026-03-28T16:12:12Z,485000,,Flat
173606936,Richmond upon Thames,2,1.0,A superb two bedroom second floor apartment ideally located on Richmond Hill.,Queens Road; Richmond; TW10,51.454756,-0.293936,2026-03-25T10:16:26Z,600000,,Flat
161973014,Richmond upon Thames,2,2.0,Modern two bedroom mews house tucked away in a private close; located off the popular River Roads.,Keepers Mews; Teddington; TW11,51.424267,-0.315388,2026-03-27T23:49:21Z,625000,707.0,Mews
173606711,Richmond upon Thames,2,2.0,This outstanding first floor apartment is set within a small and stylish development; in Richmond-upon-Thames. Converted in 2017 and featuring two bedrooms and two bathrooms; this property would make an ideal first or second time purchase and is perfect for someone wanting to be close ...,Dee Road; Richmond,51.465042,-0.291649,2026-03-25T20:47:20Z,515000,700.0,Apartment
172141676,Richmond upon Thames,4,1.0,Spacious and filled with natural light; this impressive family home offers four double-bedrooms in the heart of Teddington. Offered to the market with over 1;900 Sq. Ft; the layout opens up beautifully with generous proportions and multiple receptions. This Teddington Park home is ideal for both ...,Teddington Park; Teddington,51.430012,-0.334387,2026-03-24T09:28:33Z,1599950,,Semi-Detached
172704206,Richmond upon Thames,2,1.0,Offered with no onward chain; this charming 2 double bedroom end terraced Victorian house. The property comes with parking; it is light and bright throughout with ample storage; large open living space and a separate fully fitted kitchen on the lower ground floor.,Park Road; Hampton Wick,51.413003,-0.311777,2026-03-24T08:48:59Z,625000,,House
173594657,Richmond upon Thames,4,3.0,Chase Buchanan are delighted to offer to the market this modern-built semi-detached four-bedroom family home; situated in the desirable Ormond Drive and positioned on a corner plot with a southwest-facing garden. Just a short stroll from Hampton Village and Hampton Station with its direct line in...,Ormond Drive; Hampton,51.418711,-0.363416,2026-03-25T20:41:37Z,1200000,1701.0,Semi-Detached
171292670,Richmond upon Thames,1,1.0,One bedroom apartment. Finished to very high standard throughout. Offered with no onward chain. Located on the first floor of this Victorian conversion; set amongst similar substantial properties in a highly respected residential road. You will find a large bright a spacious lounge; co...,Glamorgan Road; Hampton Wick,51.417367,-0.313276,2026-03-25T20:43:50Z,325000,469.0,Apartment
173640209,Richmond upon Thames,5,4.0,An impressive double fronted detached residence located on a private road in the heart of Teddington; which offers contemporary family living. The ground floor features a generous hallway; a reception room with Crittall-style doors; a separate dining room and a versatile playroom. The rear of t...,St. Albans Gardens; Teddington,51.42849,-0.32737,2026-03-24T16:49:06Z,3295000,,House
87632841,Richmond upon Thames,2,1.0,Top Floor apartment with Generous Proportions; Private Balcony; Lift Access & Underground Parking,Cedar House; 35 Melliss Avenue; TW9,51.478074,-0.277916,2026-03-26T12:02:46Z,500000,800.0,Flat
173587661,Richmond upon Thames,1,,This bright and well-presented one bedroom apartment is now available in Teddington; London through Shared Ownership. The property on the ground floor comprises an entrance hall; a large open-plan living room/kitchen with a dining area; one bedroom; and one bathroom. Perfect for singles or couple...,North Place; Teddington; London; TW11,51.42501,-0.33959,2026-03-23T18:02:09Z,190000,,Flat
173587553,Richmond upon Thames,1,1.0,This bright; airy and well presented one-bedroom apartment is located in this popular development which runs along the banks of the River Thames. The property has recently been renovated throughout and offers a modern kitchen and bathroom and a large bedroom with built in wardrobes. There is a ga...,Twickenham Road; Twickenham Road,51.431029,-0.327074,2026-03-25T09:59:36Z,390000,,Flat
172861703,Richmond upon Thames,2,1.0,This charming two-bedroom Victorian home features an open-plan living space; modern kitchen and spacious rear garden; and is offered with no onward chain. A fantastic opportunity for a smooth and straightforward purchase in the heart of Twickenham.,Mereway Road; Twickenham,51.44553,-0.345187,2026-03-24T10:46:48Z,595000,,Terraced
173584676,Richmond upon Thames,2,1.0,Spacious two bedroom garden flat occupying the ground floor of this attractive mid terraced Victorian house; with the additional benefit of its own entrance and a private west facing rear garden. Conveniently located moments from Teddington High Street shops; with the station and Bushy Park also ...,Waldegrave Road; Teddington; TW11,51.4284,-0.33546,2026-03-26T00:38:35Z,525000,,Flat
173582186,Richmond upon Thames,4,2.0,Chase Buchanan are delighted to present to the market this rarely available double-fronted period home; ideally situated in the heart of Hampton Village. Located on the ever-popular Holly Bush Lane; this charming property offers a versatile and well-proportioned ground floor layout. Th...,Holly Bush Lane; Hampton,51.420207,-0.378137,2026-03-25T20:40:51Z,975000,1442.0,Terraced
172316048,Richmond upon Thames,2,2.0,Situated in this highly sought-after development this immaculately presented apartment offers 1153 sq ft of living space and is one of the largest apartments in the development. There are two double bedrooms and two bathrooms with a lovely large balcony opposite Royal Bushy Park.,Blagrove Road; Teddington,51.417359,-0.319452,2026-03-23T16:59:18Z,754999,,Flat
163101683,Richmond upon Thames,6,6.0,Introducing Linden House; an imposing and rarely available detached family residence; measured at over 7;000 square ft and boasting a separate annex and internal garage with private off road access..,Linden House; Petersham; TW10,51.44003,-0.31433,2026-03-23T16:11:15Z,3500000,7000.0,Detached
173575004,Richmond upon Thames,4,2.0,""" This is the best house I've seen in TW2 this spring! The style is exactly on trend and buyers will LOVE the open plan space downstairs."" Jess - Local Expert Devenports. This four bedroom home has been beautifully extended and fully refurbished throughout. The ground ...",Pembridge Avenue; Twickenham; TW2,51.447755,-0.380271,2026-03-26T19:16:14Z,800000,,Semi-Detached
173575005,Richmond upon Thames,0,,Development opportunity to create 3 x 4-bedroom houses in Kew.,267 Sandycombe Road; Kew; TW9 3LU,51.473959,-0.286206,2026-03-23T15:45:03Z,1850000,,Land
173572811,Richmond upon Thames,2,2.0,A stylish; well-presented and larger proportioned 2 bedroom Victorian house with scope to extend; set in the sought-after 'Alberts' conveniently located for Richmond town centre and station.,Houblon Road; Richmond; TW10,51.459947,-0.295809,2026-03-25T21:28:58Z,1250000,,End of Terrace
173219933,Richmond upon Thames,4,2.0,Located on the favoured side of this popular road in the heart of East Sheen; this charming period family home is brimming with character and offering scope to personalise and extend (STPP). The accommodation is arranged to provide a welcoming entrance hall; a spacious bay-fronted double; downsta...,Thornton Road; East Sheen; SW14,51.465744,-0.264452,2026-03-26T03:50:39Z,1325000,,Terraced
172065386,Richmond upon Thames,4,3.0,Exceptionally spacious family home; 4 beds; spacious office; 3 bathrooms; garden backing onto Crane Park; ample off-road parking; garden office; utility room; solar panels; fast BR trains only 15 mins walk; 8 mins walk for buses to Heathrow; town centre & Richmond. Call now to view!,Lincoln Avenue; South Side; Twickenham,51.443553,-0.357661,2026-03-27T01:14:26Z,875000,,Terraced
173569481,Richmond upon Thames,2,2.0,"I am delighted to introduce ""Gingerbread Cottage;"" a quirky and charming extended end-of-terrace property located in ""The Alberts."" This delightful cottage is situated in a highly desirable and peaceful enclave; perfectly positioned close to Richmond town centre and the station. Be Quick! OPEN HOME!",Worple Way; Richmond,51.461764,-0.296294,2026-03-27T01:07:08Z,1000000,1012.0,Semi-Detached
173082017,Richmond upon Thames,4,2.0,"""Camac Road is a hidden gem; meters from Twickenham Green; this four bedroom period home is surely one of the hottest properties this spring "" Jess - Devenports; Local Expert This period home includes four bedrooms; two bathrooms; open plan space downstairs and a fully exten...",Camac Road; Twickenham; TW2,51.444376,-0.346854,2026-03-27T19:16:24Z,750000,,Terraced
173569133,Richmond upon Thames,3,2.0,A spacious; light-filled; 3-4 bedroom; two-bathroom purpose-built period maisonette with a loft conversion; share of freehold; and private garden located on a highly sought-after road near The River Thames and White Hart Lane; Barnes.,Cowley Road; SW14,51.469742,-0.257574,2026-03-29T02:44:15Z,825000,,Maisonette
171660560,Richmond upon Thames,1,1.0,A generously proportioned; perfectly presented; one-bedroom apartment with two feature bay windows; set on the first floor of Evelyn House at Richmond Square.,Kew Foot Road; Richmond Upon Thames; London; TW9 2TE,51.46724,-0.29543,2026-03-29T03:38:17Z,710000,541.0,Apartment
171326927,Richmond upon Thames,4,3.0,Period family home in one of the prime river roads of Teddington – This impressive property features an incredible 140ft x 38ft L-shaped garden with fully insulated and heated cedar clad summerhouse and workshop/home office/hobby room. This home features an extended kitchen-family room with...,Holmesdale Road; Teddington; Middlesex; TW11,51.422878,-0.313755,2026-03-24T23:09:49Z,1595000,,Terraced
173567516,Richmond upon Thames,1,1.0,Set in the heart of East Twickenham is this well-presented; first floor Victorian period conversion. The property is offered to the market in good condition and offers a large reception room with high ceilings and three large windows creating a bright and welcoming living space. This ...,Richmond Road; Twickenham,51.455247,-0.310466,2026-03-24T20:41:51Z,375000,,Apartment
173567312,Richmond upon Thames,1,1.0,A first-floor one bedroom flat in this attractive converted Victorian building benefitting from a share of freehold. The property has been well maintained and offers a spacious reception room with a large bay window; a smart kitchen which opens onto the reception area; a large double b...,St. Margarets Road; St Margarets,51.458282,-0.323043,2026-03-28T20:38:16Z,350000,,Apartment
173567189,Richmond upon Thames,2,1.0,A well presented first floor two bedroom Victorian conversion flat situated within close proximity to St Margarets village and railway station. Set within this impressive converted Victorian house; the accommodation comprises a bright and spacious bay fronted living room; this opens o...,St. Margarets Road; St Margarets,51.458199,-0.323071,2026-03-27T20:38:21Z,400000,495.0,Apartment
173560628,Richmond upon Thames,6,5.0,A superbly situated; tastefully presented and laterally configured family home with extensive garaging.,Ham Street; Richmond; Surrey; TW10,51.438652,-0.313622,2026-03-26T23:52:04Z,3500000,5171.0,Detached
173559737,Richmond upon Thames,4,3.0,Forming part of this exclusive private Fairways estate off of Broom Road; this estate offers a residents swimming pool and tennis court. This special townhouse has everything you could dream for including a private mooring; a roof terrace with panoramic views of Broom Park and four bedrooms.,Fairways; Teddington,51.420926,-0.309022,2026-03-23T12:30:08Z,1795000,,House
173559215,Richmond upon Thames,2,1.0,Presented in good decorative order throughout the accommodation comprises of two double bedrooms; through reception room; fully fitted kitchen; loft room; bathroom and private rear garden.,Albert Road; Richmond; TW10,51.4604,-0.295531,2026-03-29T03:35:42Z,950000,695.0,Terraced
166625777,Richmond upon Thames,2,0.0,Nestled in a sought after development; we are offering a rare opportunity to secure a piece of history with both lifestyle appeal and the potential to extend or re-develop; STPP.,Isabel Hill Close; Hampton,51.413446,-0.368951,2026-03-24T08:48:59Z,899950,,Detached
173558813,Richmond upon Thames,2,1.0,This well-presented ground floor two-bedroom maisonette offers an excellent opportunity for buyers seeking a home in a highly desirable location. Featuring a modern kitchen and stylish bathroom; the property also benefits from a bright and spacious lounge; providing a comfortable and contemporary...,Cambridge Road; Teddington,51.431782,-0.332757,2026-03-25T20:42:57Z,575000,688.0,Maisonette
173558024,Richmond upon Thames,2,2.0,This exceptional two-bedroom; two-bathroom duplex apartment is a truly unique home. From the moment you enter; you are immediately struck by its sense of space and volume. Ideally located; the property is within easy walking distance of Richmond Station.,Bardolph Road; Richmond; TW9,51.466573,-0.289586,2026-03-25T21:29:00Z,795000,,Apartment
173557982,Richmond upon Thames,2,1.0,An attractive two bedroom first floor conversion apartment within a handsome period building ideally located moments from Richmond station.,Church Road; Richmond; Surrey; TW9,51.462351,-0.298658,2026-03-25T21:28:53Z,570000,,Apartment
173554577,Richmond upon Thames,5,3.0,Highly desirable semi-detached Victorian house with delightful 80' (approx.) south facing garden situated in one of Kew's finest residential roads.,The Avenue; Kew; Surrey; TW9,51.473299,-0.287321,2026-03-26T21:28:23Z,2300000,,Semi-Detached
173550029,Richmond upon Thames,5,5.0,A superbly situated family home with fabulous river views; a generous riverside garden and secure gated parking; just a few hundred metres from Richmond,Ducks Walk; East Twickenham; TW1,51.459095,-0.312334,2026-03-25T14:20:44Z,4500000,3579.0,Semi-Detached
173548913,Richmond upon Thames,2,1.0,A beautifully presented split-level two double bedroom flat in the heart of Twickenham; offering bright and spacious living throughout. Boasting a stunning South-facing terrace; this home is perfectly positioned for central living with excellent local amenities.,Heath Road; Twickenham,51.445091,-0.333903,2026-03-23T09:53:16Z,575000,,Flat
87737658,Richmond upon Thames,6,3.0,A beautifully presented period family house located at the very top of Richmond Hill; in the heart of Richmond Hill Village. This spacious and light-filled home offers flexible accommodation; stunning outlooks; and superb location; close to Richmond Park and Terrace Gardens.,Friars Stile Road; Richmond; TW10,51.455495,-0.297132,2026-03-24T15:27:40Z,3250000,3054.0,House
87485925,Richmond upon Thames,4,2.0,Situated on the ever-popular Wordsworth Road; this very spacious four-bedroom family home offers generous and flexible accommodation; ideal for modern family living. The property is well presented throughout and combines practical space with stylish design; all within a highly sought-after reside...,Wordsworth Road; Hampton; TW12,51.433074,-0.375947,2026-03-23T08:59:20Z,685000,1368.0,Semi-Detached
171854348,Richmond upon Thames,1,1.0,"""Anyone looking to get onto the property ladder or simply a solid investment; this is a property sure to be turning some heads . . ."" Aaron - Devenports Co-Owner A well-presented ground floor; one to two bedroom flat situated in the heart of Hampton Village. Offering spacious...",Station Road; Hampton; TW12,51.415254,-0.366621,2026-03-25T19:16:35Z,295000,,Apartment
167988824,Richmond upon Thames,2,1.0,A beautiful 2 bedroom flat; located on the second floor (with lift) and featuring a stunning open-plan reception room/kitchen with dining space and flooded with natural light.,Aits View; Victoria Avenue; West Molesey; KT8,51.40822,-0.36937,2026-03-26T14:49:13Z,300000,780.0,Flat
87728052,Richmond upon Thames,3,1.0,Discover this bright and inviting three double-bedroom apartment located on the third floor of a highly desirable development. Perfectly positioned just off the Upper Richmond road; within walking distance of Barnes station; it also provides easy access to the bustling shops and restaurants of ce...,March Court; Warwick Drive; London; Putney SW15,51.465042,-0.235476,2026-03-23T12:03:10Z,600000,,Apartment
87720291,Richmond upon Thames,3,1.0,This fantastic family home is enviably positioned just moments from Teddington Lock and the River Thames; with the Thames Path; Ham Riverside Lands and open green space all close by.,Dukes Avenue; Richmond; TW10,51.432757,-0.314184,2026-03-21T15:32:03Z,850000,1281.0,Terraced
87712449,Richmond upon Thames,0,1.0,A rare studio located in the heart of Barnes Village.,Church Road; London; SW13,51.474796,-0.240664,2026-03-21T09:28:03Z,295000,743.0,Studio
170765330,Richmond upon Thames,2,1.0,Delightful two double bedroom first floor flat in this highly regarded purpose built building.,Hatherley Road; Kew; Surrey; TW9,51.474973,-0.290395,2026-03-24T21:32:05Z,525000,672.0,Apartment
173544731,Richmond upon Thames,2,2.0,A well presented and proportioned two bedroom; two bathroom ground floor apartment - really lovely and bright throughout. Benefits include parking for two cars and no onward chain.,Mount Mews; Hampton,51.413881,-0.362701,2026-03-20T18:07:02Z,450000,,Flat
173544704,Richmond upon Thames,3,1.0,A charming three double bedroom period home with a west-facing garden; offered for sale with vacant possession and no onward chain.,Warren Avenue; Richmond; TW10,51.46526,-0.277794,2026-03-28T02:55:01Z,1000000,,Terraced
87665364,Richmond upon Thames,3,2.0,Nestled in a tranquil cul-de-sac on Curtis Road; Whitton; this charming semi-detached house offers a delightful blend of space and comfort; perfect for family living. Spanning an impressive 991 square feet; the property boasts three well-proportioned bedrooms; making it an ideal choice for those ...,Curtis Road; Whitton; Hounslow,51.450447,-0.381833,2026-03-25T03:41:53Z,675000,991.0,Semi-Detached
172495619,Richmond upon Thames,2,1.0,Upper floor split-level; lift-serviced apartment in Richmond Village with some of the best & most wonderful views Richmond has to offer – they have to be seen to be believed! This 2 Bedroom property boasts a well-lit and spacious interior with plenty of built in storage. Feat...,Ridgway; Richmond,51.456514,-0.296794,2026-03-28T02:49:00Z,650000,,Apartment
173537609,Richmond upon Thames,4,2.0,Spacious modernised house with 4 bedrooms. Beautifully presented throughout; with a well considered layout. Great location close to local shops and amenities.,Sandycombe Road; Kew; Richmond; Surrey TW9,51.46947,-0.28783,2026-03-27T15:22:52Z,1200000,1379.0,Terraced
173539877,Richmond upon Thames,4,2.0,An exceptional period family home in a highly sought-after location; boasting stunning views over Twickenham Green. Rich in character and original features; this beautifully presented property offers nearly 2;000 sq ft of immaculate living space. Available with no onward chain.,The Green; Twickenham,51.444635,-0.341515,2026-03-23T13:14:26Z,1575000,,House
173537804,Richmond upon Thames,5,3.0,Desirable 5 bedroom/3 bathroom Edwardian semi-detached house with attractive balconied front elevation; advantageously located along this sought after road adjoining Kew village.,Leyborne Park; Kew; Surrey; TW9,51.478195,-0.286386,2026-03-26T21:28:22Z,2800000,2572.0,Semi-Detached
173534630,Richmond upon Thames,4,2.0,An absolutely gorgeous; design-inspired four bedroom terraced home; which has been thoughtfully and fully remodelled by the current owners to create a vibrant; warm and welcoming house perfectly suited to modern family life. Tucked away in a discreet and peaceful cul-de-sac directly off Vine Road.,The Elms; Barnes Common,51.467453,-0.248173,2026-03-29T02:44:17Z,1000000,,Terraced
173534387,Richmond upon Thames,4,2.0,Exceptional Edwardian 4 bedroom house of approximately 2325sq.ft. advantageously located along this much admired residential road running off Kew Green.,Bushwood Road; Kew; Surrey; TW9,51.484472,-0.284292,2026-03-26T21:28:22Z,2000000,2325.0,House
173534318,Richmond upon Thames,2,1.0,Located in a great spot which is perfect for transport links to the city. This development is very popular; offering off-street parking and communal gardens. With no onward chain you can move in quickly,Cromwell Road; Teddington,51.422933,-0.328341,2026-03-20T15:51:42Z,474950,,Flat
173530694,Richmond upon Thames,2,1.0,A mid floor two double bedroom apartment within a quiet secure block. It is wonderfully located on Richmond Hill close to all local shops and 15 mins walk to Richmond station. The block is managed by owners with a low service charge. The rooms are bright with a south facing living area.,Ridgway; Richmond Hill; Richmond; TW10,51.456,-0.296,2026-03-29T03:35:42Z,630000,782.0,Maisonette
173529047,Richmond upon Thames,2,1.0,A superb; light and spacious two-bedroom period first floor flat; neatly situated on this highly desirable road and benefiting from a share of the freehold. This property occupies the first and second floors of an attractive period building and is arranged to provide a spacious reception room wit...,Portman Avenue; East Sheen; SW14,51.466297,-0.2633,2026-03-27T16:23:31Z,675000,,Flat
173524292,Richmond upon Thames,1,1.0,A bright & charming second floor apartment beautifully modernised with new kitchen & contemporary bathroom. It has a bright; open-plan living space with Juliet balcony. Externally there are exceptional communal gardens and flat includes a garage and share of freehold.,Harrowdene Gardens; Teddington; TW11,51.419523,-0.325204,2026-03-28T03:54:03Z,335000,,Apartment
173523209,Richmond upon Thames,3,2.0,Offering approximately 1;255 sq ft of well-appointed living space; this generous three-bedroom Victorian cottage has been finished to an exceptional standard and is ready for immediate occupation. Ideally suited to those who wish to enjoy the abundant green spaces of Kew and Richmond; the propert...,Evelyn Road; Richmond,51.467073,-0.299639,2026-03-20T17:45:05Z,1250000,,House
171901064,Richmond upon Thames,5,3.0,A beautifully renovated and superbly situated Victorian home with off street parking and a south west facing garden.,Onslow Road; Richmond; Surrey; TW10,51.457611,-0.300422,2026-03-25T14:21:07Z,3500000,2720.0,Terraced
169404500,Richmond upon Thames,2,2.0,TWO BEDROOM - TWO EN SUITE BATHROOM - PRIVATE BALCONY - 1ST FLOOR - LEASEHOLD - CHAIN FREE,Aura House; Melliss Avenue; Richmond; TW9 4BX,51.479118,-0.278208,2026-03-20T12:36:25Z,695000,,Flat
173519834,Richmond upon Thames,1,1.0,Property Ref: 16473 Design-led one-bedroom maisonette with private patio and balcony moments from Bushy Park Description This beautifully designed ground …,1A Vicarage Road; Kingston Upon Thames; London; KT1,51.415001,-0.315209,2026-03-20T12:35:03Z,525000,,Ground Maisonette
173518136,Richmond upon Thames,5,4.0,River runs; village walks and a Barnes family house that’s been lived in; loved and cleverly extended five bedrooms; big social spaces and a garden studio that quietly makes modern life a lot easier,Belgrave Road; London; SW13,51.48047,-0.24586,2026-03-22T03:36:02Z,3150000,2974.0,Semi-Detached
